"list_name","name_choice","label_choice","name_new","country","type","name_question","label_question","column_name_new","type_question","label_choice.country"
NA,NA,NA,NA,NA,"integer","_1_2_1_14_2","How many Female adults of working age (≥18 and ≤65 years old) live in the household?","num_adults_wa_female","integer",NA
NA,NA,NA,NA,NA,"integer","_1_2_1_14_3","How many Male adults not of working age (>65 years old) live in the household?","num_adults_old_male","integer",NA
NA,NA,NA,NA,NA,"integer","_1_2_1_14_4","How many Female adults not of working age (>65 years old) live in the household?","num_adults_old_female","integer",NA
NA,NA,NA,NA,NA,"integer","_1_2_1_14_5","How many Male children (<18 years old) live in the household?","num_children_male","integer",NA
NA,NA,NA,NA,NA,"integer","_1_2_1_14_6","How many Female children (<18 years old) live in the household?","num_children_female","integer",NA
NA,NA,NA,NA,NA,"integer","_2_1_1_1","Agricultural extension workers","num_info_exchange_extension","integer",NA
NA,NA,NA,NA,NA,"integer","_2_1_1_2","Consumers","num_info_exchange_consumers","integer",NA
NA,NA,NA,NA,NA,"integer","_2_1_1_3","Food traders","num_info_exchange_traders","integer",NA
NA,NA,NA,NA,NA,"integer","_2_1_1_4","Government","num_info_exchange_government","integer",NA
NA,NA,NA,NA,NA,"integer","_2_1_1_5","NGOs","num_info_exchange_ngo","integer",NA
NA,NA,NA,NA,NA,"integer","_2_1_1_6","Other farmers","num_info_exchange_farmers","integer",NA
NA,NA,NA,NA,NA,"integer","_2_1_1_7","Researchers","num_info_exchange_researchers","integer",NA
NA,NA,NA,NA,NA,"decimal","_1_4_1_1_1","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently OWNS:","land_tenure_own_area","decimal",NA
NA,NA,NA,NA,NA,"decimal","_1_4_1_1_2","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently LEASES from another person:","land_tenure_lease_area","decimal",NA
NA,NA,NA,NA,NA,"decimal","_1_4_1_1_3","What is the total area in hectares (or acres) of land (agricultural or not) that your household: Currently HOLDS USE RIGHTS, either alone or jointly with someone else:","land_tenure_hold_area","decimal",NA
NA,NA,NA,NA,NA,"integer","_4_1_2_1_1","In the past 12 months, approximately how much income in [local currency] did the household make from: Crop production","income_amount_crop","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_2_1_2","In the past 12 months, approximately how much income in [local currency] did the household make from: Livestock production","income_amount_livestock","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_2_1_3","In the past 12 months, approximately how much income in [local currency] did the household make from: Fish production","income_amount_fish","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_2_1_4","In the past 12 months, approximately how much income in [local currency] did the household make from: Other family business","income_amount_family_business","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_2_1_5","In the past 12 months, approximately how much income in [local currency] did the household make from: Casual labour","income_amount_casual_labour","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_2_1_6","In the past 12 months, approximately how much income in [local currency] did the household make from: Formal labour office job","income_amount_formal_labour","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_2_1_7","In the past 12 months, approximately how much income in [local currency] did the household make from: Cash transfers","income_amount_transfers","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_2_1_8","In the past 12 months, approximately how much income in [local currency] did the household make from: Leasing agricultural or non-agricultural land","income_amount_leasing_land","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_2_1_9","In the past 12 months, approximately how much income in [local currency] did the household make from: Subsidy","income_amount_subsidy","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_2_1_10","In the past 12 months, approximately how much income in [local currency] did the household make from: other source of income","income_amount_other","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_1","How many of the following assets do household members own?: Car","assets_car","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_2","How many of the following assets do household members own?: Motorbike","assets_motorbike","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_3","How many of the following assets do household members own?: Bicycle","assets_bicycle","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_4","How many of the following assets do household members own?: Gas cooker","assets_gas_cooker","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_5","How many of the following assets do household members own?: Electric cooker","assets_electric_cooker","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_6","How many of the following assets do household members own?: Mobile phone","assets_mobile_phone","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_7","How many of the following assets do household members own?: Smartphone (with internet access)","assets_smarthphone","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_8","How many of the following assets do household members own?: Ox-plough","assets_ox_plough","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_9","How many of the following assets do household members own?: Tractor","assets_tractor","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_10","How many of the following assets do household members own?: Plow","assets_plow","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_11","How many of the following assets do household members own?: Seed drill","assets_seed_drill","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_12","How many of the following assets do household members own?: Crop storage facility","assets_crop_storage","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_4_13_1","How many of the following assets do household members own?: other asset","assets_other","integer",NA
NA,NA,NA,NA,NA,"integer","_1_2_1_17_2","How far (one way) is the household from your CLOSEST FARMLAND?","distance_closest_farmland","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_5_2_1_2","How far (one way) is the household from the closest accessible and functioning FRESHWATER SOURCE?","distance_water_source","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_5_2_2_2","How far (one way) is the household from the closest accessible and functioning PRIMARY SCHOOL?","distance_primary_school","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_5_2_3_2","How far (one way) is the household from the closest accessible and functioning PUBLIC HOSPITAL OR HEALTH FACILITY?","distance_hospital","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_5_2_4_2","How far (one way) is the household from the closest accessible and functioning LIVESTOCK MARKET?","distance_livestock_market","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_5_2_5_2","How far (one way) is the household from the closest accessible and functioning AGRICULTURAL/CROPS MARKET?","distance_crop_market","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_5_2_6_2","How far (one way) is the household from the closest accessible and functioning PUBLIC TRANSPORT?","distance_publich_transport","integer",NA
NA,NA,NA,NA,NA,"integer","_4_1_5_2_7_2","How far (one way) is the household from the closest accessible and functioning WELL-MAINTAINED ROAD SUITABLE FOR CARS?","distance_main_road","integer",NA
NA,NA,NA,NA,NA,"text","_2_7_1_6_1","Specify other places where you sell the OTHER on-farm products:","fair_price_other","text",NA
NA,NA,NA,NA,NA,"calculate","_3_4_1_1_7_1_calculate","Number of household members working PERMANENTLY (all year around) on your farm","n_nhlabour_permanent_adults_wa_male","calculate",NA
NA,NA,NA,NA,NA,"calculate","_3_4_1_1_7_2_calculate","Number of household members working  SEASONALY (only during peak period) on your farm","n_nhlabour_seasonal_adults_wa_male","calculate",NA
NA,NA,NA,NA,NA,"calculate","c1","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_1","calculate",NA
NA,NA,NA,NA,NA,"calculate","c2","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_2","calculate",NA
NA,NA,NA,NA,NA,"calculate","c3","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_3","calculate",NA
NA,NA,NA,NA,NA,"calculate","c4","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_4","calculate",NA
NA,NA,NA,NA,NA,"calculate","c5","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_5","calculate",NA
NA,NA,NA,NA,NA,"calculate","c6","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_6","calculate",NA
NA,NA,NA,NA,NA,"calculate","c7","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_7","calculate",NA
NA,NA,NA,NA,NA,"calculate","c8","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_8","calculate",NA
NA,NA,NA,NA,NA,"calculate","c9","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_9","calculate",NA
NA,NA,NA,NA,NA,"calculate","c10","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_10","calculate",NA
NA,NA,NA,NA,NA,"calculate","c11","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_11","calculate",NA
NA,NA,NA,NA,NA,"calculate","c12","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_12","calculate",NA
NA,NA,NA,NA,NA,"calculate","c13","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_13","calculate",NA
NA,NA,NA,NA,NA,"calculate","c14","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_14","calculate",NA
NA,NA,NA,NA,NA,"calculate","c15","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_15","calculate",NA
NA,NA,NA,NA,NA,"calculate","c16","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_16","calculate",NA
NA,NA,NA,NA,NA,"calculate","c17","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_17","calculate",NA
NA,NA,NA,NA,NA,"calculate","c18","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_18","calculate",NA
NA,NA,NA,NA,NA,"calculate","c19","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_19","calculate",NA
NA,NA,NA,NA,NA,"calculate","c20","Name of the crop species  (including perennial crops) that were produced on your farm in the last 12 months [add country meaning]","crop_name_20","calculate",NA
NA,NA,NA,NA,NA,"decimal","_3_4_2_1_1","What is the total area of land used for growing crops in ${_1_4_1_1_calculate}?","cropland_area","decimal",NA
NA,NA,NA,NA,NA,"calculate","_3_3_3_1_calculate_2","Practices used on your cropland in the past [localised description of 12 months]","cropland_practices","calculate",NA
NA,NA,NA,NA,NA,"decimal","_3_3_3_2_2","Provide the approximate area of land under this practice in hectares or acres:","ecol_practices_mulching_area","decimal",NA
NA,NA,NA,NA,NA,"integer","_3_4_2_1_8_2","What percentage of the total crop production was lost or damaged in the last 12 months [add country meaning]","crop_damage","integer",NA
NA,NA,NA,NA,NA,"decimal","_3_4_2_2_1_1","What is the area of land used for livestock production in ${_1_4_1_1_calculate}: Land you own:","livestockland_area_owned","decimal",NA
